GHCN,NAME,STATE,LATITUDE,LONGITUDE
USC00355020,LONG CREEK,OR,44.714,-119.102
USC00356532,PELTON DAM,OR,44.725,-121.246
USC00352292,DETROIT DAM,OR,44.724,-122.255
USC00358095,STAYTON,OR,44.789,-122.815
USW00024130,BAKER CITY AIRPORT,OR,44.843,-117.81
USC00353604,HALFWAY,OR,44.877,-117.109
USC00357809,SILVER CREEK FALLS,OR,44.873,-122.649
USC00350197,ANTELOPE 6 SSW,OR,44.82,-120.753
USC00352112,DALLAS 2 NE,OR,44.946,-123.291
USC00353038,FOSSIL,OR,44.998,-120.218
USC00357823,SILVERTON,OR,45.006,-122.774
USC00356366,OTIS 2 NE,OR,45.033,-123.924
USC00358466,THREE LYNX,OR,45.122,-122.07
USC00351765,CONDON,OR,45.241,-120.179
USC00351682,CLOVERDALE,OR,45.205,-123.892
USC00352693,ESTACADA 2 SE,OR,45.27,-122.317
USC00354622,LA GRANDE,OR,45.317,-118.075
USC00353402,GOVERNMENT CAMP,OR,45.301,-121.743
USC00353827,HEPPNER,OR,45.365,-119.564
USC00356334,OREGON CITY,OR,45.356,-122.605
USC00356634,PILOT ROCK 1 SE,OR,45.476,-118.825
USC00355734,MORO,OR,45.483,-120.724
USC00352440,DUFUR,OR,45.454,-121.13
USC00353770,HEADWORKS PORTLAND WTR B,OR,45.449,-122.155
USC00358494,TILLAMOOK,OR,45.454,-123.852
USC00358997,WALLOWA,OR,45.573,-117.531
USC00350897,BONNEVILLE DAM,OR,45.635,-121.952
USC00354003,HOOD RIVER EXPERIMENT STN,OR,45.685,-121.517
USC00356540,PENDLETON BRANCH EXP STA,OR,45.721,-118.626
USC00350265,ARLINGTON,OR,45.721,-120.206
USC00350858,BOARDMAN,OR,45.847,-119.693
USC00358884,VERNONIA NO. 2,OR,45.865,-123.19
USC00355593,MILTON FREEWATER,OR,45.943,-118.409
USC00351643,CLATSKANIE,OR,46.108,-123.206
USW00024229,PORTLAND INTL AIRPORT,OR,45.596,-122.609
USW00094224,ASTORIA AIRPORT (PORT OF),OR,46.157,-123.883
USW00024155,PENDLETON E OR RGNL AP,OR,45.697,-118.834
USC00356784,PORT ORFORD NO 2,OR,42.751,-124.502
USW00004751,BRADFORD REGIONAL AIRPORT,PA,41.798,-78.635
USC00361705,CONFLUENCE 1 SW DAM,PA,39.799,-79.366
USC00360656,BIGLERVILLE,PA,39.935,-77.255
USC00361354,CHAMBERSBURG 1 ESE,PA,39.935,-77.639
USC00369050,UNIONTOWN 1 NE,PA,39.915,-79.719
USC00369367,WAYNESBURG 1 E,PA,39.899,-80.166
USC00362721,EVERETT,PA,40.009,-78.359
USC00368073,SHIPPENSBURG,PA,40.059,-77.521
USC00366927,PHOENIXVILLE 1 E,PA,40.121,-75.488
USC00364778,LANDISVILLE 2 NW,PA,40.119,-76.427
USC00366194,NESHAMINY FALLS,PA,40.148,-74.953
USC00362190,DONORA 1 SW,PA,40.164,-79.869
USC00363437,GRATERFORD 1 E,PA,40.229,-75.424
USW00014751,HARRISBURG CAPITAL CITY AP,PA,40.218,-76.855
USC00364896,LEBANON 2 W,PA,40.337,-76.462
USC00367312,RAYSTOWN LAKE 2,PA,40.381,-78.075
USC00362470,EBENSBURG SEWAGE PLANT,PA,40.468,-78.731
USC00360140,ALTOONA 3 W,PA,40.495,-78.467
USC00367782,SALINA 3 W,PA,40.51,-79.546
USW00094823,PITTSBURGH ASOS,PA,40.485,-80.214
USC00364992,LEWISTOWN,PA,40.586,-77.569
USC00364214,INDIANA 3 SE,PA,40.597,-79.119
USC00362942,FORD CITY 4 S DAM,PA,40.715,-79.513
USC00368449,STATE COLLEGE,PA,40.793,-77.867
USC00361139,BUTLER 2 SW,PA,40.842,-79.916
USC00368596,EAST STROUDSBURG,PA,41.015,-75.207
USC00366233,NEW CASTLE 1 N,PA,41.017,-80.362
USC00368184,SLIPPERY ROCK 1 SSW,PA,41.056,-80.059
USC00365109,LOCK HAVEN SEWAGE PLANT,PA,41.131,-77.434
USW00004787,DUBOIS REGIONAL AIRPORT,PA,41.179,-78.893
USC00361485,CLARION 3 SW,PA,41.192,-79.436
USW00014778,WILLIAMSPORT REGIONAL AP,PA,41.243,-76.922
USC00367409,RENOVO,PA,41.33,-77.738
USC00363028,FRANKLIN,PA,41.4,-79.831
USC00368469,STEVENSON DAM,PA,41.404,-78.018
USC00367477,RIDGWAY,PA,41.42,-78.749
USC00363758,HAWLEY 1 E,PA,41.476,-75.165
USC00368873,TIONESTA 2 SE LAKE,PA,41.479,-79.443
USC00364325,JAMESTOWN 2 NW,PA,41.499,-80.468
USC00368888,TITUSVILLE WATER WORKS,PA,41.631,-79.693
USC00364432,KANE 1NNE,PA,41.677,-78.804
USC00367029,PLEASANT MOUNT 1 W,PA,41.739,-75.447
USC00369408,WELLSBORO 4 SW,PA,41.7,-77.387
USC00368905,TOWANDA 1 S,PA,41.751,-76.443
USC00369298,WARREN,PA,41.847,-79.149
USC00360868,BRADFORD 4SW RES 5,PA,41.898,-78.714
USW00014736,ALTOONA BLAIR COUNTY AP,PA,40.3,-78.317
USW00093831,BEAUFORT MCAS,SC,32.483,-80.717
USC00389469,YEMASSEE 1 N,SC,32.702,-80.852
USC00380448,BAMBERG,SC,33.291,-81.033
USC00380184,ANDREWS,SC,33.441,-79.567
USC00381093,BROOKGREEN GARDENS,SC,33.521,-79.097
USC00386527,ORANGEBURG 2,SC,33.489,-80.874
USC00381726,CLARKS HILL 1 W,SC,33.663,-82.19
USC00384607,JOHNSTON 4 SW,SC,33.778,-81.848
USC00384886,LAKE CITY 2 SE,SC,33.864,-79.73
USC00388440,SUMTER,SC,33.935,-80.348
USW00013883,COLUMBIA METROPOLITAN AP,SC,33.942,-81.118
USC00387631,SALUDA,SC,33.992,-81.771
USC00381277,CALHOUN FALLS,SC,34.09,-82.588
USC00387666,SANDHILL RESEARCH - ELGIN,SC,34.131,-80.869
USW00013744,FLORENCE REGIONAL AIRPORT,SC,34.188,-79.731
USC00380736,BISHOPVILLE 1ENE,SC,34.225,-80.219
USC00385200,LITTLE MOUNTAIN,SC,34.2,-81.414
USC00382260,DARLINGTON,SC,34.301,-79.877
USC00386209,NEWBERRY,SC,34.292,-81.621
USC00389327,WINNSBORO,SC,34.371,-81.082
USC00385017,LAURENS,SC,34.499,-82.022
USW00093846,ANDERSON FAA AIRPORT,SC,34.498,-82.709
USC00380165,ANDERSON,SC,34.528,-82.661
USC00387722,SANTUCK,SC,34.635,-81.52
USC00385633,MCCOLL 3 NNW,SC,34.706,-79.568
USC00381770,CLEMSON UNIVERSITY,SC,34.66,-82.823
USC00381588,CHERAW,SC,34.703,-79.882
USC00381633,CHESTER 1 SE,SC,34.685,-81.196
USC00388887,WALHALLA,SC,34.755,-83.075
USC00386831,PICKENS,SC,34.881,-82.719
USC00389350,WINTHROP UNIVERSITY,SC,34.938,-81.037
USW00003870,GRNVL SPART INTL AP,SC,34.906,-82.213
USC00386293,NINETY NINE ISLANDS,SC,35.032,-81.493
USC00381625,CHESNEE 7 WSW,SC,35.111,-81.968
USC00381256,CAESARS HEAD,SC,35.107,-82.626
USC00398622,VERMILLION 2 SE,SD,42.763,-96.919
USW00094911,YANKTON 2 E,SD,42.879,-97.364
USC00398472,TYNDALL,SD,42.992,-97.87
USC00391579,CENTERVILLE 6 SE,SD,43.043,-96.903
USC00390236,ARDMORE 1 NW,SD,43.03,-103.66
USC00396574,PICKSTOWN,SD,43.069,-98.532
USC00395638,MISSION 14 S,SD,43.112,-100.611
USC00396212,OELRICHS,SD,43.188,-103.237
USC00395481,MENNO,SD,43.236,-97.571
USC00393452,GREGORY,SD,43.236,-99.434
USC00391392,CANTON,SD,43.311,-96.588
USC00395620,MISSION,SD,43.306,-100.656
USC00399367,WINNER,SD,43.369,-99.84
USC00396304,ORAL,SD,43.403,-103.268
USC00394007,HOT SPRINGS,SD,43.438,-103.474
USC00390043,ACADEMY 2NE,SD,43.489,-99.063
USC00394983,LONGVALLEY,SD,43.46,-101.496
USC00399442,WOOD,SD,43.499,-100.481
USC00391032,BRIDGEWATER,SD,43.552,-97.502
USC00391539,CEDAR BUTTE,SD,43.577,-101.019
USC00390128,ALEXANDRIA,SD,43.651,-97.798
USC00399232,WHITE LAKE,SD,43.687,-98.672
USC00394184,INTERIOR 3 NE,SD,43.748,-101.941
USC00392087,CUSTER,SD,43.774,-103.612
USC00395891,MURDO,SD,43.888,-100.707
USC00395870,MOUNT RUSHMORE NATIONAL MEMORIAL,SD,43.877,-103.458
USC00394516,KENNEBEC,SD,43.902,-99.858
USC00391972,COTTONWOOD 2 E,SD,43.961,-101.861
USC00392984,FLANDREAU,SD,44.052,-96.593
USC00395090,MADISON 2SE,SD,43.99,-97.092
USC00394037,HOWARD,SD,44.012,-97.532
USC00393029,FORESTBURG 4 NNE,SD,44.068,-98.083
USC00399070,WESSINGTON SPRINGS,SD,44.076,-98.571
USC00394766,LAKE SHARPE PROJECT,SD,44.064,-99.461
USC00398911,WASTA,SD,44.068,-102.45
USC00396427,PACTOLA DAM,SD,44.062,-103.482
USC00391076,BROOKINGS 2 NE,SD,44.325,-96.769
USC00392302,DE SMET,SD,44.383,-97.55
USW00014936,HURON REGIONAL AP,SD,44.379,-98.223
USC00393608,HARROLD 12 SSW,SD,44.363,-99.803
USC00394834,LEAD,SD,44.354,-103.743
USC00393069,FORT MEADE,SD,44.411,-103.477
USC00395544,MILESVILLE 5 NE,SD,44.517,-101.618
USC00395561,MILLER,SD,44.518,-98.981
USC00393832,HIGHMORE,SD,44.514,-99.442
USC00396292,ONIDA 4 NW,SD,44.732,-100.145
USC00394596,KIRLEY 6 N,SD,44.612,-101.337
USC00390559,BELLE FOURCHE,SD,44.671,-103.851
USC00396054,NEWELL,SD,44.714,-103.426
USC00391777,CLEAR LAKE,SD,44.757,-96.683
USC00392446,DUPREE 15 SSE,SD,44.866,-101.467
USC00391739,CLARK,SD,44.882,-97.733
USW00014946,WATERTOWN REGIONAL AP,SD,44.905,-97.15
USC00392927,FAULKTON,SD,45.032,-99.123
USC00392852,FAITH,SD,45.02,-102.037
USC00392429,DUPREE,SD,45.047,-101.602
USC00395456,MELLETTE 4 W,SD,45.155,-98.583
USC00398116,SUMMIT 1 W,SD,45.304,-97.063
USC00399004,WEBSTER,SD,45.333,-97.523
USC00397062,REDIG 11 NE,SD,45.377,-103.368
USC00398980,WAUBAY NATL WILD LIFE,SD,45.425,-97.327
USC00398307,TIMBER LAKE,SD,45.428,-101.076
USC00393316,GLAD VALLEY 2 W,SD,45.401,-101.81
USC00394206,IPSWICH,SD,45.447,-99.039
USC00397545,SELBY,SD,45.51,-100.036
USC00390701,BISON,SD,45.529,-102.465
USC00391294,CAMP CROOK,SD,45.549,-103.974
USC00397742,SISSETON,SD,45.666,-97.039
USC00391873,COLUMBIA 8 N,SD,45.723,-98.303
USC00391049,BRITTON,SD,45.789,-97.749
USC00392797,EUREKA,SD,45.765,-99.622
USC00395406,MC LAUGHLIN 2SW,SD,45.789,-100.827
USC00395381,MC INTOSH 6 SE,SD,45.838,-101.277
USC00395048,LUDLOW 3 SSE,SD,45.785,-103.372
USC00396712,POLLOCK,SD,45.903,-100.288
USC00394864,LEMMON,SD,45.94,-102.157
USC00395691,MOBRIDGE 2NNW,SD,45.566,-100.449
USC00397882,SPEARFISH,SD,44.497,-103.872
USW00024025,PIERRE RGNL AP,SD,44.382,-100.286
USC00396947,RAPID CITY 4NW,SD,44.121,-103.284
USW00024090,RAPID CITY REGIONAL AP,SD,44.046,-103.054
USW00014929,ABERDEEN REGIONAL AP,SD,45.444,-98.414
USC00403074,FAYETTEVILLE WATER PLANT,TN,35.134,-86.542
USC00408160,SELMER,TN,35.165,-88.599
USC00401808,CLEVELAND FILTER PLANT,TN,35.219,-84.792
USC00407459,PULASKI WASTEWATER PLANT,TN,35.184,-87.042
USC00408108,SAVANNAH 6 SW,TN,35.152,-88.321
USC00406162,MONTEAGLE,TN,35.224,-85.841
USC00405089,LAWRENCEBURG FILT PLANT,TN,35.244,-87.351
USC00400876,BOLIVAR WATER WORKS,TN,35.262,-88.989
USC00409502,WAYNESBORO,TN,35.304,-87.759
USC00409155,TULLAHOMA,TN,35.345,-86.209
USC00400284,ATHENS,TN,35.432,-84.583
USC00402360,DAYTON 2SE,TN,35.472,-84.996
USC00408246,SHELBYVILLE WATER DEPT,TN,35.492,-86.478
USC00401145,BROWNSVILLE,TN,35.589,-89.259
USC00402108,COVINGTON 3 SW,TN,35.55,-89.7
USC00401957,COLUMBIA 3 WNW,TN,35.638,-87.086
USC00405278,LINDEN WATER PLANT,TN,35.605,-87.841
USC00404561,JACKSON EXP STA,TN,35.621,-88.846
USW00003811,JACKSON MCKELLAR- SIPES AP,TN,35.593,-88.917
USC00403420,GATLINBURG 2 SW,TN,35.688,-83.537
USC00405882,MC MINNVILLE,TN,35.672,-85.781
USC00405210,LEXINGTON,TN,35.65,-88.39
USC00407710,RIPLEY,TN,35.718,-89.499
USC00405158,LENOIR CITY,TN,35.788,-84.262
USC00409866,WOODBURY 1 WNW,TN,35.776,-86.017
USC00408179,SEVIERVILLE,TN,35.93,-83.598
USC00406012,MILAN EXP STN,TN,35.933,-88.727
USC00406534,NEWPORT 1 NW,TN,35.983,-83.201
USW00003847,CROSSVILLE MEMORIAL AP,TN,35.951,-85.081
USC00408522,SPARTA WASTEWATER PLANT,TN,35.907,-85.475
USC00408405,SMITHVILLE 2 SE,TN,35.942,-85.789
USW00003841,OAK RIDGE ATDD,TN,35.998,-84.219
USC00402202,CROSSVILLE EXP STN,TN,36.015,-85.131
USC00404417,HUNTINGDON WATER PLANT,TN,36.003,-88.425
USW00003809,DYERSBURG MUNICIPAL AIRPORT,TN,36.0,-89.409
USC00402489,DICKSON,TN,36.075,-87.393
USC00403679,GREENEVILLE EXP STA,TN,36.106,-82.844
USC00404876,KINGSTON SPRINGS,TN,36.103,-87.115
USC00406619,NORRIS,TN,36.213,-84.06
USC00402009,COOKEVILLE,TN,36.108,-85.503
USC00405108,LEBANON,TN,36.229,-86.318
USC00401480,CARTHAGE,TN,36.245,-85.945
USC00402600,DRESDEN,TN,36.284,-88.706
USC00405681,MARTIN U OF T BRANCH EXP STATION,TN,36.344,-88.864
USC00400081,ALLARDT,TN,36.38,-84.874
USC00405332,LIVINGSTON RADIO WLIV,TN,36.378,-85.337
USC00408065,SAMBURG W. L. REFUGE,TN,36.452,-89.301
USC00407884,ROGERSVILLE 1 NE,TN,36.416,-82.984
USC00409219,UNION CITY,TN,36.392,-89.032
USC00408868,TAZEWELL,TN,36.465,-83.56
USC00406829,ONEIDA,TN,36.503,-84.531
USC00408562,SPRINGFIELD EXPERIMENT STATION,TN,36.471,-86.841
USC00402589,DOVER 1 W,TN,36.482,-87.863
USC00404858,KINGSPORT,TN,36.519,-82.528
USC00404987,LAFAYETTE,TN,36.519,-86.03
USC00407359,PORTLAND SEWAGE PLANT,TN,36.588,-86.526
